-3.2088,0.012287,0.0057554,-3.2095,-3.2181,-0.011365,0.0029239,0.019384,0.0033983,-3.2121
-4.5151,-0.022875,-0.0082601,-4.5266,-4.5096,0.0056324,0.0039649,-0.0060157,0.010905,-4.5319
-5.0495,0.0067721,0.01484,-5.0533,-5.0406,-0.0045748,0.016882,-0.0099759,0.00091955,-5.0478
-7.922,0.0085004,0.0071913,-7.9584,-7.9464,0.015554,0.0070746,0.0022474,0.00055806,-7.944
-9.3981,-0.0014056,-0.0042034,-9.4155,-9.394,0.01964,0.0067822,0.014184,-0.0045751,-9.4078
-7.1058,0.0017186,0.010771,-7.0786,-7.096,-0.0075318,0.0092231,-0.012641,0.012454,-7.088
-7.1692,0.0080019,0.010853,-7.1448,-7.1608,-0.0084205,-0.0075256,-0.0047166,-0.016205,-7.1677
-8.9342,0.004386,-0.00031151,-8.9369,-8.9146,0.0054486,0.0050934,0.025278,-0.017799,-8.9294
-5.3421,0.0048962,-0.00053414,-5.3179,-5.3354,0.012548,0.010806,0.0061714,0.0095939,-5.3371
-6.7124,0.0060477,-0.0033472,-6.7152,-6.6927,0.018448,-0.00034374,-0.0019511,0.00062162,-6.7275
-7.0742,-0.011347,-0.015263,-7.0608,-7.0705,0.0028551,0.024522,0.0075088,0.0091837,-7.0727
-6.0846,-0.011825,-0.0037091,-6.0993,-6.0885,0.0090895,0.0036704,0.00060954,0.0017282,-6.0915
-9.9003,0.015416,0.015536,-9.9197,-9.9042,-0.0067158,0.017813,0.0096037,-0.0011923,-9.8854
-3.3684,0.0060376,-0.0094852,-3.3779,-3.3853,-0.0056608,-0.0001642,-0.0056705,0.015455,-3.3855
-5.548,-0.00044099,-0.00076727,-5.5518,-5.5595,0.0093985,0.0050731,0.013823,-0.00011722,-5.5451
-5.062,0.002496,0.010573,-5.0686,-5.0647,-0.0011851,0.007461,-0.014664,0.004143,-5.0696
-5.2649,-0.00072024,0.010206,-5.2434,-5.2504,-0.0074356,-0.01239,0.00013901,0.0093271,-5.2475
-4.2517,0.0094746,0.020421,-4.2527,-4.2579,0.022057,-0.0066067,-0.0027683,-0.00057075,-4.2478
-5.145,0.016082,0.0064559,-5.1456,-5.1489,0.011983,0.0092895,0.020152,0.0068229,-5.1547
-4.788,-0.0050429,0.0079771,-4.7754,-4.7873,-0.0076145,-0.0067984,-0.0018284,-0.012334,-4.7882
-7.3064,0.011774,0.020808,-7.3146,-7.2949,-0.0082995,0.0081722,0.0065498,-0.015605,-7.3124
-5.7507,0.001958,0.0029333,-5.778,-5.7781,-0.0087101,-0.00047543,-0.0058344,-0.0055949,-5.7563
-6.5265,-0.014765,0.0071285,-6.5437,-6.5155,-0.0092591,0.0022888,-0.0029341,0.0030681,-6.5309
-6.0219,0.0051392,-0.0053766,-6.0454,-6.0316,0.0052264,-0.0027963,0.0059155,-0.0031793,-6.0261
-4.978,0.0088915,-0.0048965,-4.9697,-4.9555,0.0023588,0.0006676,-0.016806,-0.0096699,-4.9498
-4.5234,-0.017006,0.025518,-4.523,-4.5322,0.0056311,0.022322,-0.001526,0.011266,-4.5434
-5.1533,0.01043,-0.013097,-5.1477,-5.1359,-0.0052439,-0.012614,-0.0056007,0.0012071,-5.1607
-3.8443,-0.0010303,0.011117,-3.8289,-3.8429,-8.8306e-005,-0.0060237,-0.017772,0.021998,-3.828
-5.6749,0.0091437,0.0082548,-5.6828,-5.708,-0.00351,0.007979,-0.0012031,0.0093199,-5.6935
