-0.099453,-0.5887,0.36006,-0.076669,-0.7118,0.52221,-0.27266,-0.48703,-0.32681,1.425,-0.28795,0.94869,0.39916,0.80563,0.7405,0.5337,-0.80087,0.65461,-0.26567,-0.037726,-0.16086,-0.34646,-0.22176,-0.21271,-0.81831,1.2978,-0.16813,-0.3241,0.49707,-0.71073,0.79139,-0.22272,0.9576,0.49066,-0.89079,0.33917,-0.36457,-0.19321,0.69772,-0.70007,-0.18781,-0.035914,1.287,0.23761,0.78119,0.43261,-0.46586,-0.31491,0.39923,-0.14455,1.5063,0.031861,-1.5155,-0.70346,0.019659,-0.079971,-0.96626,-0.40075,0.46063,0.47521,-0.1439,0.21464,0.51212,-0.38037,-0.74643,-0.38804,0.065554,-0.62609,-1.2991,0.27607,-0.078273,0.33067,-0.41914,-0.2196,-0.18247,-0.076695,0.38651,-1.3434,-0.49045,-0.0016912,-0.042295,0.459,0.72774,-0.12437,-0.63481,0.77861,0.12184,-0.70185,-0.29445,-0.54305,-0.37496,-0.94129,-0.24959,1.1003,0.76763,-0.20291,1.2925,0.22129,-0.048473,0.15553
0.18738,-0.80309,-0.062702,-0.4862,-0.75581,0.24491,0.32515,-0.99518,-0.072741,1.9829,0.01779,0.8021,0.69513,-0.32059,0.45504,-0.30386,-0.37323,0.53365,0.18523,-0.59688,0.03333,-0.40747,-0.22002,0.1939,-0.5804,1.0027,-0.3838,-0.099773,0.26484,-1.1701,1.8679,0.33866,0.91234,0.058875,-1.3024,0.50417,-0.62164,0.46774,0.36055,-0.55012,0.61637,-0.4242,0.53959,0.5885,1.325,0.67027,-0.32022,-0.29453,0.88294,-0.58286,1.1487,-0.023024,-1.0993,-0.42773,-0.1344,-0.070269,-0.36454,0.25385,0.30903,0.47356,0.088717,0.43999,0.30699,-0.50418,-0.92391,-0.44445,0.071858,-0.73481,-1.1466,0.90558,-0.72739,1.2942,-0.074229,-0.014638,0.22307,-0.27201,0.38274,-1.3716,-0.68818,0.39432,-0.1834,-0.11883,0.3327,-0.2352,0.29734,0.19926,-0.14035,-0.27453,-0.60747,-0.27423,0.33327,-0.83363,-0.5981,0.63888,0.31303,-0.59302,0.85534,0.26964,-0.12966,0.7167
0.023591,-0.43264,0.48499,-0.0020368,-0.31152,0.46982,0.55439,-0.67418,0.055314,2.3167,-0.15536,0.87118,0.25344,-0.5564,0.57536,0.48744,-0.78017,0.16188,-0.0059842,-0.061817,0.011231,-0.048776,-0.26502,0.0025489,-0.59852,0.72856,-0.51511,-0.36298,-0.41329,-0.44399,1.8372,-0.28762,0.5939,0.10861,-0.74988,0.36687,-0.20394,-0.92651,0.49031,-0.59193,-0.077957,0.52063,0.74158,0.46981,0.94123,0.70287,0.14213,-0.0072143,0.661,-0.4805,1.1677,0.076785,-1.1276,-0.65607,0.047424,-0.4951,-0.20865,-0.092015,0.73689,0.8837,0.17687,0.78707,0.075931,-0.56892,-0.69425,-0.35967,-0.036145,-0.41713,-1.0189,-0.0634,-0.99946,1.1073,-0.21854,-0.31979,-0.032804,-0.10534,0.075942,-0.85948,-0.28201,0.1835,-0.25199,0.33576,0.70092,0.0012338,-0.93336,0.49512,-0.15536,-0.53637,-1.0111,0.17759,0.39457,-0.68507,0.30837,0.162,0.2741,-0.20476,0.67115,0.65359,0.25959,0.55397
-0.084845,-0.85975,0.77946,-0.3035,-0.59595,0.23159,-0.29824,-0.91228,-0.37882,2.365,-0.68851,1.1762,0.5948,-0.51919,1.0029,0.36612,-0.098552,0.58107,-0.32553,-0.67066,-0.094236,-0.43295,-0.24058,0.39414,-0.69475,1.1043,-0.23887,-0.38972,0.27358,-0.70135,1.0605,0.060953,0.63968,0.099505,-0.55812,0.50577,-0.32709,-0.12575,-0.028223,-0.83006,-0.15648,-0.055351,0.8144,0.89927,1.0239,0.083214,-0.76334,-0.19933,1.0629,-0.82191,0.75651,-0.4163,-0.67442,-0.32574,0.038036,-0.40255,-0.64861,0.48624,0.32873,0.40867,0.19811,0.72185,0.38267,-0.50667,-1.3009,-0.55202,0.099992,-0.75775,-1.3651,0.8376,-1.3569,1.5736,0.29106,-0.37888,0.23494,0.051923,0.95609,-1.5667,-0.15993,0.33035,0.12151,0.13033,0.18262,0.47917,0.6867,-0.029126,-0.095654,-0.50095,-0.37499,-0.30952,0.39462,-0.739,-0.21882,0.7811,0.41806,0.11183,0.91721,0.61188,-0.15255,1.3248
-0.11066,-0.7267,0.34881,0.058679,-0.74159,0.37189,0.45681,-1.2191,-0.049439,2.1113,0.10542,0.60797,0.99575,-0.60894,0.52828,0.33876,-0.13275,0.51584,-0.48454,-0.31304,-0.22614,-0.32796,-0.18565,-0.28172,-0.18587,0.75192,-0.32115,-0.069943,-0.54331,-0.68558,2.2214,-0.59712,0.57449,-0.070497,-1.0923,0.88266,-0.47712,-0.57166,0.74353,-0.81354,-0.36419,0.31583,0.31909,0.44371,0.59317,-0.086536,-0.83408,-0.20779,0.49801,-0.64159,1.0833,0.20236,-0.80823,-0.47121,0.40024,-0.15612,-0.41731,0.02976,1.0324,0.18069,0.11285,0.51653,0.28771,-0.15062,-0.22001,-0.36566,-0.005347,-0.13738,-1.5584,0.53144,-1.4081,1.3233,-0.31496,-0.83718,0.053633,-0.25481,0.92056,-1.2323,-0.075742,0.20596,0.029793,-0.35891,0.41319,0.29488,-0.62029,0.16082,-0.93984,-0.50363,-0.39035,-0.90668,0.57898,-0.57922,0.13721,0.26404,1.014,-0.55529,1.6586,-0.050912,0.24864,0.279
-0.39551,-0.69665,0.67862,-0.32014,-0.73019,0.45191,0.33977,-0.42312,-0.20301,0.94025,-0.60205,1.0253,0.71661,-0.17284,0.5886,-0.084267,0.13756,0.20787,-0.72387,-0.82202,0.39791,-0.48283,-0.26082,0.50154,-0.66282,0.31999,-0.049446,0.11773,0.23949,-0.57804,-0.21516,0.25538,0.73603,0.14628,-0.9107,0.60333,-0.37669,-0.69484,0.42757,-0.91974,0.17715,0.46611,0.96225,0.29309,0.72341,0.37027,-0.048173,-0.062116,0.92318,-0.65207,1.031,-0.33185,-0.97382,-0.5918,0.49967,-0.3225,-0.89027,0.16689,0.5806,0.37009,0.30847,0.59123,0.2839,-0.14219,-0.77607,-0.55071,0.034991,-0.61044,-1.3241,0.52356,0.97928,0.13712,-0.52532,-0.034921,0.22482,0.086085,1.0199,-1.2629,0.017646,0.22201,-0.0077496,-0.050962,0.6196,-0.36486,-0.061777,-0.34205,-0.3524,0.6753,-0.37525,-0.42327,0.37169,-0.62909,-0.40749,0.27319,0.057058,-0.21866,0.82316,0.41574,-0.032818,0.14037
0.01554,-0.90161,-0.040866,-0.24569,-0.51823,0.38105,0.14092,-0.97666,0.22013,1.807,0.013671,0.6408,0.89591,-0.013781,0.43088,0.028048,-0.21036,0.46298,-0.70204,0.16246,-0.12858,-0.86072,-0.33556,0.11057,-1.0624,0.70759,-0.35822,0.33063,0.19936,-0.32148,2.2342,0.23755,0.75244,-0.31187,-1.1333,0.40775,-0.42777,-0.53582,0.64854,-1.0243,-0.52825,0.093277,0.77559,0.40445,0.71574,0.73952,-0.7643,0.11889,0.5893,-0.31269,1.4778,-0.016467,-1.2186,-0.52071,-0.36612,0.33356,-0.76134,0.44409,0.41363,0.73985,-0.38177,0.7751,0.082447,-0.6599,-0.75733,-0.59823,0.23739,-1.0363,-0.66704,-0.27849,-0.91324,0.87615,0.1751,-0.36404,-0.30209,-0.24818,1.1971,-0.77665,-0.34382,0.49441,-0.26528,0.20654,0.75804,-0.22844,-0.46098,-0.19754,-0.25756,-0.40959,-0.19326,-0.10121,-0.13164,-1.2384,-0.032825,-0.10178,0.30426,-0.19964,0.75112,0.19813,-0.83321,0.16141
0.028689,-0.85609,0.48867,-0.70879,-0.8328,0.012955,0.11724,-0.6065,-0.16378,0.79784,-0.10761,0.52491,0.95829,-0.3675,0.67061,-0.22822,0.28138,0.2419,-0.13614,-0.15339,0.064723,-0.72307,0.037069,-0.1003,-0.10441,0.67689,-0.030889,0.080987,0.33071,-0.41481,0.11319,-0.50865,0.87758,0.81497,-0.99928,0.45138,-0.71625,-0.9243,0.57804,-0.41843,-0.25116,-0.2906,0.94427,0.16805,0.44647,0.68678,-0.518,-0.4992,0.80557,0.028012,0.64807,0.46777,-0.5502,-0.396,0.063649,0.17306,-0.25718,0.25035,0.74842,0.48577,0.11526,0.5846,-0.049081,0.23098,-1.0216,-0.54598,0.31299,-0.63279,-1.0814,0.41041,0.56184,0.20336,-0.14519,0.292,0.2431,-0.23629,0.65425,-1.2706,-0.71041,0.27626,0.24553,-0.29381,0.46843,0.11923,-1.0022,0.042854,-0.2324,-0.60254,-0.10144,-0.39384,0.30114,-0.89863,-0.019975,0.4101,0.39938,-0.20934,0.82525,-0.23937,-0.039364,0.4559
0.01918,-0.58848,1.0194,0.077366,-0.0011369,0.54522,0.048904,-0.90149,-0.44128,1.9574,-0.14436,0.5847,-0.011524,-0.035812,0.99723,0.16901,-0.24833,0.39899,-0.22605,0.10238,-0.35609,-0.60153,-0.0046309,0.17427,-0.73662,1.1419,-0.32977,-0.27473,0.075851,-0.33543,2.4608,-0.21228,0.80156,0.043995,-1.0096,1.0981,-0.776,-0.46565,0.71895,-0.62131,-0.082379,0.21063,0.98069,0.071281,2.0094,0.68132,-0.89458,0.17991,0.86834,-0.71075,1.1767,-0.25897,-0.76571,-1.3882,0.34912,0.0097327,-0.8797,-0.51086,0.28138,0.35273,-0.04402,0.15738,0.254,-0.14434,-0.74316,-0.31815,-0.058953,-0.5072,-1.3905,0.44777,-0.50886,1.3419,-0.19414,-0.41867,0.1017,-0.19358,1.029,-1.5515,-0.20003,0.65102,-0.42837,0.48668,0.73983,-0.083306,-1.5407,0.4485,-0.38497,-0.50732,-0.58471,-0.62147,-0.040123,-0.76636,0.069014,0.49287,0.3009,-0.17503,1.4303,0.264,-0.65174,-0.18665
-0.58996,-0.97162,0.29659,-0.49653,-0.70438,0.43931,0.7169,-0.9973,-0.14892,1.6863,0.051461,0.57932,0.55124,0.44579,0.61857,-0.34711,-0.18574,0.91561,-0.26523,-0.21984,0.10965,-0.72456,-0.13616,0.0057573,-0.6879,0.92721,0.43986,-0.32388,0.039575,-1.1498,1.2803,-0.21627,0.22022,0.52035,-1.1155,0.87636,-0.33595,0.07251,0.44635,-0.93402,0.20445,-0.63004,0.62028,0.079356,0.75499,0.51205,-0.45574,-0.12382,0.51498,-0.53205,1.43,0.17516,-0.74826,-0.87899,0.45073,0.25817,-0.51415,-0.072958,0.91079,0.65078,-0.27924,0.4639,-0.18209,0.19382,-0.69509,-0.21854,-0.29595,-0.53798,-1.043,-0.14862,-0.33694,0.6354,0.12264,-0.19083,-0.084817,-0.4117,0.59425,-1.0692,-0.667,0.47002,-0.064391,0.12307,0.43407,0.13618,-0.043082,0.78164,-0.36263,-0.64389,-0.34976,-0.70662,0.10355,-0.86525,-0.00074891,0.40816,0.44737,-0.22199,1.2555,0.14098,-0.044795,-0.27848
