-0.88901,1.1586,-0.9158,0.35468,-0.83115,0.28975,1.0075,0.06177,1.0067,-0.073617,-0.97277,-0.49149,-0.50264,1.0855,0.29038,-0.2052,-0.4605,-0.12816,-0.31139,-0.32351,-0.349,-0.30481,-0.89773,-0.39009,-0.099869,0.19071,0.10597,-0.64269,0.14523,-0.66418,-0.22666,1.2672,-0.47328,-0.68856,0.38328,-2.1218,0.65562,-0.80401,0.20458,0.46339,-0.18286,0.52663,0.10167,-0.81048,-0.54917,0.15185,0.18878,-1.1252,0.27035,0.3762,-2.317,-0.5038,0.39472,-0.5466,0.24744,-0.20375,0.25402,0.79431,-0.91115,0.7301,-1.5212,0.18687,0.81922,0.58838,-0.20384,-0.24717,0.36677,0.1258,-0.62503,0.34445,0.40275,-0.86329,0.45808,0.11279,-0.43941,-0.73471,-0.16342,-0.035492,-0.20278,0.08225,0.7418,0.85915,0.40363,2.1397,-0.17473,-0.64307,0.5736,-0.12476,-0.14735,0.45346,0.38794,-0.25084,0.82063,0.87498,-1.346,0.47727,0.46763,0.64995,0.26922,-1.0519
-1.6843,0.78508,-0.52881,-0.10837,-0.63272,0.4685,0.83567,-0.086516,0.70196,0.56166,-1.1454,-0.50377,-0.34953,0.83195,0.40387,-0.2517,-0.56973,-0.1676,-0.34231,-0.8837,-0.31408,-0.341,-0.89494,-0.11328,-0.13962,-0.037502,0.48615,-0.4102,0.047344,-1.006,-0.31593,1.2729,-0.50188,-0.47105,0.90199,-0.81165,0.51508,-0.58974,0.41724,0.21239,-0.38944,0.23123,0.74136,-0.97264,-0.81444,-0.28476,0.60509,-1.31,-0.033128,0.95112,-2.1952,-0.073454,0.47124,-0.78854,0.45909,-0.56528,0.13413,0.77026,-0.85335,0.65282,-2.61,1.0818,0.96996,-0.6273,-0.098033,0.3935,0.23196,0.33415,-0.2539,1.1744,0.57964,-0.83312,0.79632,-0.33975,0.10721,-0.49401,-0.5245,0.47106,0.49875,0.31187,0.73594,0.41448,0.54743,1.7752,-0.38646,0.16668,1.0052,-0.56698,-0.13521,0.6157,0.68829,-0.15412,0.55679,0.5421,-0.91718,0.90197,-0.28665,0.88666,0.60382,-0.91132
-0.89529,0.69715,-0.28128,-0.3285,-0.13944,0.65511,1.3969,0.33617,0.684,0.53144,-1.1197,-0.85137,-0.44323,0.63692,0.36834,-0.80096,-0.44763,0.035222,0.20789,-0.36954,-0.74082,-0.81257,-1.1199,-0.52299,-0.39751,0.12323,0.5235,-0.35833,0.10336,-1.0304,-0.3442,0.27444,-0.19648,-0.63268,0.53097,-0.14045,0.54761,0.0086043,0.87053,0.34649,-0.87906,0.75439,0.04975,-1.0997,-1.2563,-0.5803,0.39472,-0.41665,0.29286,0.66285,-1.258,-0.013911,0.26581,-1.0751,0.4691,-0.34018,0.2173,0.5172,-0.50946,0.66763,-2.279,0.39898,0.79434,0.093129,-0.16795,-0.022572,0.66514,1.2017,-0.48461,0.84052,0.71478,-0.83355,0.39587,-0.2662,-0.31903,-0.83027,-0.090632,0.11543,0.19052,0.03691,1.0026,0.06142,0.37591,1.2101,-0.43539,-0.14072,0.45615,-0.29138,0.1657,0.69211,0.83695,-0.48514,0.69932,0.88921,-1.32,-0.24052,-0.24266,1.2378,0.69417,-1.4095
-1.1077,0.53236,-0.30925,0.62809,-0.76297,0.75772,0.92931,0.20797,0.74362,-0.3838,-0.87398,-0.6776,-1.153,0.72908,0.79364,-0.17398,0.083675,0.072846,-0.13718,-0.28564,-0.57011,-0.31732,-1.1593,-0.38102,-0.53388,-0.25414,-0.11237,-1.0692,0.13469,-0.14508,-0.5229,0.81163,-0.36871,-0.21553,0.56613,-1.3873,0.29622,-0.40676,0.84672,0.73455,-0.38565,0.26711,0.24564,-1.3767,-1.0232,0.17781,0.3183,-0.83231,-0.096049,0.59509,-1.6505,-0.23825,0.39727,-0.40987,0.093288,-0.47546,-0.27005,0.15673,-0.65892,1.2062,-4.4278,0.50609,1.1283,-0.47374,-0.41566,0.20607,0.66448,0.29263,-0.29919,0.82959,0.021789,-0.66925,0.29471,-0.020694,-0.35568,-1.0063,-0.34394,0.97377,0.45737,-0.096523,1.2807,0.25603,-0.1305,1.3528,-0.38373,-0.59422,1.2761,-0.6796,-0.048647,0.25954,0.32297,0.019165,0.93178,1.1121,-0.87898,0.73433,0.10192,1.0963,0.21514,-1.2656
-1.0117,0.28828,-0.40169,0.31958,-0.61631,0.82437,0.55805,-0.067103,0.47795,-0.017024,-1.0643,0.030166,-0.43644,0.55443,0.13146,-0.78336,-0.5649,-0.17172,-0.12336,-0.66416,0.28707,0.42542,-0.62794,-0.86218,-0.32882,0.32886,0.22134,-0.66154,0.38763,-0.39593,0.18575,0.66422,-0.73324,-0.83202,0.77058,-0.30233,0.61549,-0.21475,0.41795,0.16738,-0.29504,0.42653,0.16659,-0.7259,-1.0442,0.10755,0.26215,-1.0561,-0.19693,1.2386,-1.3977,-0.43986,0.26405,-0.038277,-0.10873,-0.45805,0.030727,0.77105,-0.47611,1.0637,-2.3955,0.30306,0.4074,-0.31311,0.04065,-0.40052,0.10792,0.29728,0.085754,0.5414,0.36355,-0.035358,0.58982,-0.35547,-0.29622,-0.83955,0.36358,0.080351,0.063974,0.32406,0.45272,0.22039,0.4754,1.2924,-0.66507,-0.52357,0.55198,-0.82171,0.14974,0.69217,0.76235,-0.23396,0.14943,0.49571,-1.237,0.31499,-0.27353,0.81295,0.3589,-0.62556
-0.48424,0.36335,-0.55861,0.18888,-0.71712,1.3324,1.0024,-0.16349,0.053157,0.14908,-1.7154,-0.68503,-0.6209,0.44255,0.63249,-1.0119,-0.67735,-0.36582,-0.50299,-0.44026,-1.112,-0.52352,-1.1177,-0.55579,-0.55353,-0.3308,-0.067869,-1.3786,0.043279,-0.41657,-0.24178,1.2219,-0.33646,-0.47527,0.21832,-1.4478,-0.059695,-0.70523,1.381,0.44516,-0.69708,0.41852,0.21106,-0.97252,-0.87247,0.48004,0.83049,-1.3154,-0.63979,0.95218,-2.0144,-0.036294,0.20476,-1.1958,0.15349,-0.21248,-0.59882,0.69652,-0.84611,0.74406,-3.3912,0.52184,0.73892,0.41241,-0.43384,-0.042829,1.0361,1.0608,0.068906,1.0468,0.077874,-0.40162,1.5645,-0.57369,-0.75108,-1.4389,-0.23787,-0.059556,0.21572,0.2178,0.4413,0.83189,0.35306,1.566,-0.26166,-0.37688,1.2585,-0.79351,-0.023414,0.44234,0.57365,-0.15247,0.57666,0.45839,-1.2707,0.85355,0.37872,1.1807,0.65504,-0.96761
-0.78105,0.36721,-0.5495,0.23003,-0.50503,0.77354,1.0158,0.50479,0.59715,-0.21771,-1.4335,-0.15149,-1.4267,0.65569,0.85362,-0.53069,0.018409,-0.38893,0.12157,-0.76685,-0.43104,-0.51449,-0.68852,-0.95169,-0.20678,-0.13741,0.057369,-0.83716,0.19579,-0.56651,-0.16954,0.61252,-0.044339,-0.89607,0.52119,-0.95423,0.0039094,-0.13971,1.0029,-0.086503,-0.6001,0.2513,0.38982,-1.0441,-1.5667,-0.079707,0.3284,-0.78712,-0.23639,0.45066,-2.3243,-0.16293,0.66783,-0.9476,-0.025192,-0.44792,0.18222,0.83815,-1.3366,0.93636,-5.0773,0.48252,0.2852,-0.31786,-0.05209,-0.12523,0.81609,-0.0069819,-0.36761,0.5951,0.048077,-0.61507,0.91044,-0.19677,-0.72637,-1.0752,-0.33047,0.46153,0.39176,0.13389,1.0322,0.097578,0.10312,1.2466,-0.62599,-0.87327,0.827,-1.0816,0.204,0.39297,0.55888,-0.041567,1.2412,0.222,-1.1338,0.070524,-0.20482,0.80166,1.1035,-0.93469
-0.70417,1.1431,-0.35505,0.36538,-0.36889,0.35789,0.61517,0.12073,0.66099,0.67296,-1.3934,-0.038777,-0.31823,0.90333,0.58543,-0.37566,-0.37125,-0.15943,-0.47814,-0.19779,-0.23705,0.4156,-0.92948,-0.51768,-0.064231,-0.079935,0.22963,-0.92704,0.2277,-0.4528,-0.056195,0.53723,-0.25466,-0.59721,0.3254,-0.88584,0.49498,-0.40951,0.48836,0.12156,-0.023439,0.46807,0.58333,-1.3822,-1.2149,-0.10645,0.62886,-0.52518,0.090888,0.47961,-1.8863,-0.30442,0.13677,-0.2743,0.27096,-0.71838,-0.30662,0.77379,-1.0774,0.69072,-2.6951,0.88646,0.30185,-0.2346,-0.22105,0.084571,0.54053,1.1153,-0.18954,0.89529,0.30874,-0.23827,0.40118,-0.13417,-0.57383,-0.62193,-0.34047,0.39046,-0.18317,0.3005,0.41898,0.24357,0.30891,1.3063,-0.43135,-0.34357,0.644,-0.46784,-0.20583,0.22097,0.51525,0.10311,0.58807,0.94854,-0.63035,-0.097724,-0.19799,0.82403,0.0050973,-1.0751
-0.76489,1.1471,-0.71024,-0.35829,-0.22625,0.71891,0.60131,0.14541,0.12826,0.63064,-1.3944,-0.58167,-0.45003,0.53157,0.34663,-0.58015,-0.65995,0.18986,0.021783,-0.40822,-0.75635,-0.038864,-1.1871,-0.55844,-0.53589,-0.14389,0.16826,-0.62692,0.41538,-0.52156,-0.84674,1.2284,0.21378,-0.45055,0.2464,-0.86563,0.4927,0.27972,0.70316,0.62466,-0.60465,0.44094,0.29823,-0.82697,-1.1855,0.078106,0.44168,-0.6522,0.050705,0.66455,-2.0833,0.17315,0.59566,-0.6598,-0.15195,-0.50188,-0.46003,0.69738,-0.82366,0.38538,-2.3876,0.31271,0.63426,-0.30285,-0.34355,0.17391,0.12578,0.51606,-0.15713,1.3675,0.72933,-0.47839,0.34565,-0.27293,-0.27349,-0.49963,-0.29711,-0.15895,-0.15925,0.090607,0.53383,0.38888,0.10982,1.4332,-0.22343,-0.48834,0.65176,-0.18875,0.36411,0.22456,0.46367,0.2758,0.058616,1.0236,-0.75843,0.63181,-0.06965,0.58709,0.33287,-0.28868
-1.3672,0.50566,0.012081,-0.10977,-0.22138,1.1734,1.5331,0.3301,-0.025035,-0.16808,-1.2462,-0.71229,-0.91536,0.85455,0.6565,-0.3365,-0.61228,0.2787,-0.5675,-0.81954,-0.32154,-0.58726,-1.3728,-1.0865,-0.42995,0.42481,0.39861,-1.1292,0.41897,-0.76204,-0.18209,0.74888,-0.18364,-0.41075,0.54454,-0.54644,0.63828,-0.11177,0.56042,1.1356,-0.74178,0.66549,0.38168,-1.2512,-1.3792,0.010286,0.34456,-1.2569,-0.53281,1.7282,-1.4484,0.25498,0.37426,-1.0128,0.31751,-0.59384,-0.058981,0.89095,-0.45158,1.0751,-1.3896,0.43415,1.0981,-0.10261,0.20808,-0.26516,-0.030384,0.8488,-0.22643,0.78193,-0.0080456,-0.33381,0.86898,-0.064292,-0.73103,-0.74391,0.04357,0.10274,0.040496,-0.15028,0.87378,0.30979,-0.080919,1.2096,-0.84939,-0.58585,0.73016,-0.74013,-0.43231,0.71385,1.1535,-0.22094,1.3939,0.85432,-1.5452,1.2141,-0.45551,1.0678,0.29345,-1.0699
