0.29689,-0.00059453,-0.0078619,0.0016869,0.29681,0.0083906,-0.01248,0.29232,0.29283,-8.2951e-006
1.686,-0.016655,-0.01155,-0.010477,1.6938,0.013783,-0.0040919,1.7126,1.7043,-0.0030718
-0.72208,-0.0074597,0.001368,0.013391,-0.72453,0.0021075,-0.003037,-0.72071,-0.72021,-0.0044601
0.72482,0.011107,-0.0067774,0.003721,0.74438,-0.0010051,0.018668,0.74278,0.74029,0.0036928
1.803,0.014757,-0.016175,-0.012837,1.8004,-0.016323,-0.010789,1.7688,1.8164,0.0070525
1.8733,-0.002193,-0.0025649,-0.0062651,1.867,0.0060315,0.00091433,1.877,1.8669,0.0066342
2.1431,-0.012444,-0.00060358,0.0040345,2.158,-0.0051447,0.0037286,2.1512,2.1596,0.0030316
0.41542,0.00097907,0.029733,0.0082525,0.41361,0.013091,-0.010156,0.40907,0.4213,0.0030949
2.994,0.0094273,-0.0031966,0.014171,3.0106,-0.010708,0.0011111,2.9854,3.0096,0.020974
4.6329,0.0045043,0.0066356,-0.012551,4.6251,-0.0038213,0.0067567,4.6317,4.6435,-1.9358e-005
-2.4066,-0.00028199,0.011448,0.0071907,-2.4199,0.0074199,-0.0061419,-2.4011,-2.4167,0.0025834
2.8485,0.010451,-0.0038152,-0.0087466,2.8447,0.014668,-0.0016392,2.8538,2.8424,0.0025741
0.43995,0.0024874,0.00026997,0.0054429,0.46155,0.0097608,0.012328,0.45781,0.43834,0.013154
3.0614,0.0098918,0.0048225,0.0081426,3.0684,0.0051255,0.005172,3.0622,3.0492,0.017192
0.87842,0.0075034,0.012106,0.0052212,0.8673,-0.0022896,-0.0088569,0.85759,0.88915,0.012364
1.1051,0.0052503,-0.0026616,0.0092225,1.1243,-0.019247,0.0037266,1.1235,1.126,0.0063942
2.757,-0.0062839,-0.019451,0.0072915,2.7461,0.014758,-0.011992,2.7458,2.7505,0.010861
2.118,0.0062209,0.0029351,0.0053613,2.1243,-0.0093925,-0.0091329,2.1362,2.1197,0.0070217
1.5996,-0.020751,0.010805,-0.0075653,1.6,-0.004593,-0.0014876,1.6152,1.6056,0.004949
3.3243,0.0080652,0.0032389,0.0022299,3.3149,0.005396,0.0089088,3.3169,3.3294,-0.005522
-0.12787,0.0044674,0.0096821,-0.00037123,-0.14046,-0.0061585,0.00373,-0.11787,-0.1218,-0.021714
1.0344,0.019017,0.003283,0.011251,1.0251,-0.0040999,-0.0038564,1.0351,1.0192,-0.0090425
1.0892,0.015543,0.0025403,-0.00062424,1.0832,-0.0076029,-0.0080002,1.0837,1.0914,-0.011194
1.9395,-0.00036987,-0.009973,0.012133,1.9281,0.017417,-0.0075992,1.9236,1.9308,0.017329
-0.11369,0.0047663,0.0065021,-0.011769,-0.11812,0.0046738,0.00026206,-0.12475,-0.11273,3.5815e-005
-0.71454,-0.0060788,0.0051122,0.012346,-0.7128,0.010353,-0.019876,-0.70793,-0.70383,0.0054959
-0.62877,-0.012026,-0.0053329,0.0023078,-0.63609,-0.0074658,0.012415,-0.63687,-0.63349,0.0082081
0.51552,0.001777,-0.016488,0.014597,0.51223,-0.0054979,-0.011424,0.51907,0.51782,0.0053364
-0.73209,-0.005529,0.0075272,-0.0032135,-0.74191,0.0099064,0.0010446,-0.75039,-0.75211,-0.0004146
2.2374,-0.0049924,-0.014545,0.019153,2.2337,0.0098881,-0.0066616,2.2241,2.2449,-0.0036377
-0.84458,-0.00078671,0.014127,-0.0088905,-0.848,0.018455,-0.0023871,-0.83438,-0.82715,-0.0074981
-3.8333,0.001774,0.0058598,0.0083828,-3.8387,-0.0023669,0.0010077,-3.8301,-3.8189,-0.0059778
0.032389,-0.00077877,-0.016136,0.0049832,0.024354,-0.0015054,-0.0016644,0.016984,0.026196,0.0087662
0.0025064,-0.0054942,0.0071126,-0.0001028,-0.016013,0.0053662,0.0073331,0.013993,0.00017375,-0.00089419
5.229,0.015985,-0.0035441,-0.014461,5.2406,-0.014028,-0.0037753,5.2156,5.2424,0.0050926
2.7949,-0.0059702,-0.0065169,0.007389,2.7747,-0.0054188,-0.0045699,2.7553,2.7907,-0.010278
1.7802,-0.013999,-0.02047,-0.0061371,1.76,-0.002221,0.0002076,1.7586,1.7727,-0.0062218
-1.587,-0.016821,0.0025382,-0.011783,-1.549,-0.00012926,0.0081793,-1.569,-1.5749,-0.018213
-1.0432,-0.0089585,0.0027787,-0.0099445,-1.0351,0.00078973,-0.0047452,-1.0585,-1.0545,0.0055502
2.6202,-0.015357,0.00696,-0.0017352,2.6074,0.01985,-0.0066833,2.5958,2.6067,0.00097628
1.7251,0.0015064,0.012749,-0.007084,1.7283,0.0033853,-0.0023496,1.7266,1.7076,0.013225
1.3514,-0.0086149,-0.0042794,0.0015053,1.3441,-0.011207,0.0058503,1.3366,1.3386,-0.021752
0.24822,-0.00078389,-0.014224,0.0036174,0.26328,-0.017028,-0.0053554,0.24253,0.25804,0.006472
-0.606,0.0086488,0.004005,0.018241,-0.6266,0.0046137,0.0010307,-0.61562,-0.62311,-0.010822
-1.1789,-0.0014566,-0.0023232,-0.0082964,-1.1812,0.010182,-0.012485,-1.1764,-1.1712,-0.023996
-1.3911,-0.0033406,-0.00094912,0.0017645,-1.375,0.01656,-0.00037955,-1.3796,-1.3827,0.005921
6.0293,-0.0047895,-0.0082375,-0.0063718,6.0531,0.01253,-0.005805,6.047,6.0519,-0.0098458
4.1573,-0.005838,-0.019478,0.00011202,4.1782,0.010299,0.00091351,4.1594,4.1611,-0.0035978
3.1109,-0.0094834,0.0049166,-0.0073698,3.103,0.0052977,0.0017214,3.1157,3.1168,0.015622
1.3451,-0.018144,0.0093086,-0.0017812,1.3523,-0.0053549,-0.0061885,1.3405,1.3423,-0.018693
