-0.0010545,0.010637,-0.0091359,5.7813,-0.0055918,0.014816,-0.0024986,5.7973,5.7835,0.002374
-0.0027921,-0.00025575,0.0033835,4.8402,0.0019512,-0.0021185,-0.0074424,4.8292,4.8224,-0.011916
-0.0040313,0.014892,-0.0092941,6.0944,0.012044,-0.0037929,-0.010029,6.1104,6.0945,0.016355
0.0052933,-0.020513,-0.017645,3.559,-0.0055985,0.0030255,0.0031903,3.5525,3.5566,0.0076238
-0.00070088,-0.01102,0.0052894,4.0914,-0.015406,-0.014793,-0.0050545,4.0909,4.0955,0.0074292
0.0095648,-0.015098,-0.013168,2.4934,0.010444,0.016697,0.0046898,2.4714,2.48,-0.0069886
0.0050049,0.012872,-0.0027157,4.7506,-0.0127,-0.014922,-0.011509,4.7579,4.7602,0.00027532
0.01677,0.0010112,-0.0033298,1.4641,0.012489,0.0074681,-0.015765,1.4575,1.4618,0.00054181
0.0019914,0.012409,0.0044048,0.012878,-0.0052271,-0.0015946,-0.011221,0.019512,0.031855,0.011392
0.0051616,-0.0044104,-0.009458,3.1361,-0.0032154,0.0081355,0.0021756,3.1515,3.1497,0.015547
0.012247,-0.00019312,0.0083331,3.4862,-0.0087295,0.0084043,0.0059251,3.5053,3.4894,-0.0097846
-0.012344,0.018169,-0.014525,0.67215,0.018958,-0.0021558,-0.0097667,0.67197,0.66374,0.026808
-0.0035674,0.017307,-0.0015321,3.7517,-0.0092393,-0.00087346,0.0063334,3.7821,3.7454,-0.014566
-0.0046131,0.0032716,0.0072331,1.523,0.0041352,0.011479,-0.016605,1.5313,1.5456,0.011844
-0.024236,-0.0022503,0.0039159,3.1004,-0.00070269,0.0010806,-0.0052308,3.0971,3.0944,-0.0023453
-0.0095401,-0.0041207,0.0024943,0.98578,-0.013189,0.0043744,0.0063957,0.9993,0.96381,-0.003624
0.0078803,0.0022003,0.013355,2.2497,-0.00061679,-0.0023064,-0.0001161,2.2702,2.2524,0.0070313
-0.006156,0.0021019,0.01144,4.7756,0.012467,-0.00865,0.0028769,4.775,4.7882,-0.0032714
-0.0043894,0.0076786,-0.0068149,3.4644,0.010712,0.003214,0.0010825,3.4552,3.4705,-0.0076493
0.0026446,0.0046446,0.0043626,4.2204,0.0062662,-0.026967,-0.0063522,4.2479,4.2491,-0.012282
0.012824,-0.018793,-0.0061208,3.7818,-0.0095461,-0.0072609,-0.0014431,3.7832,3.7672,-0.0020765
-0.01513,-0.0063535,-0.0003139,0.34835,-0.019753,0.00013629,0.0025298,0.36521,0.35782,0.0063782
0.015517,0.0071659,0.0026598,4.0426,-0.0049421,-0.0084406,-0.0032008,4.0146,4.0125,-0.003207
-0.0056509,0.010721,0.0037107,-0.019571,0.0091456,-0.013611,0.0016535,-0.026626,-0.0079309,-0.0011012
-0.012968,-0.020509,0.0037814,4.9221,0.013556,-0.0015708,-0.011722,4.9229,4.9184,-0.013555
-0.014601,0.0087215,0.0065015,3.0088,-0.0029294,-0.0074523,0.012098,3.0095,3.0034,-0.00071999
0.01107,-0.0088332,0.0056473,1.7584,-6.0574e-005,0.0046604,0.00020896,1.7494,1.757,-0.0011211
-0.013611,0.0021338,-0.0072352,0.78918,-0.026937,-0.00036456,0.0094921,0.77517,0.77825,0.0010843
-0.0058498,-0.0023456,-0.00078517,1.6118,-0.0021188,0.016577,0.0020332,1.6035,1.5984,-0.004802
0.014583,0.0052264,8.9199e-005,2.0912,0.0041024,0.00081014,0.010839,2.0644,2.1025,0.013987
0.00235,0.012182,0.015369,3.3017,0.003127,0.0029081,0.0035654,3.3036,3.2994,0.00028585
-0.0085311,0.0060711,0.0095903,2.308,0.0016012,0.0015109,0.0097999,2.2968,2.3005,0.013325
0.0066957,-0.010239,0.0039195,4.1187,-0.0047658,0.0033311,0.011084,4.1317,4.1221,-0.019513
0.0062773,0.016436,-0.0048494,1.0655,0.0059507,-0.011582,-0.010935,1.0763,1.0678,0.0027063
0.0027783,-0.00064379,-0.0075893,3.0613,-0.00447,0.012394,0.0089574,3.0356,3.0514,-0.01701
-0.0025947,0.010392,0.015469,3.3604,0.01244,0.0043951,0.0027491,3.3582,3.373,0.015625
-0.0098676,0.0084729,0.010476,3.861,0.0021429,-0.011405,0.011111,3.8663,3.8595,0.0015124
0.014062,-0.00074471,0.012231,1.2598,-0.021438,-0.0097154,-0.0126,1.2606,1.2698,0.0044284
-0.0051561,0.019557,0.023362,4.857,0.00073954,-0.0015034,-0.012046,4.8317,4.8391,-0.0049584
-0.0090091,0.0052214,-0.010882,3.615,0.011336,0.008438,0.0068043,3.6139,3.6061,0.016907
0.0077293,0.0071099,0.0048401,4.8542,-0.00050686,0.0075979,0.016085,4.84,4.839,-0.0044648
0.0016383,0.011357,-0.0070233,2.0026,0.0079883,-0.01278,-0.0019509,1.989,1.9956,0.0033376
-0.0069082,-0.013177,0.016129,2.2947,0.01326,-0.013223,0.0097495,2.2594,2.2661,-0.015975
0.006322,0.0039381,0.014935,4.219,-0.016308,0.010387,0.027251,4.211,4.2073,-0.0081238
0.011697,-0.020857,-0.0024065,3.3319,-0.0081351,0.0053907,0.0030875,3.3227,3.3363,0.0053498
-0.0075053,0.0019073,0.01181,3.9214,0.0064485,-0.016505,0.0063301,3.9127,3.9122,0.0078018
-0.004681,0.0010149,0.00092446,3.752,0.0022052,-0.0056266,0.0012906,3.7672,3.7573,0.0093349
-0.0095574,-0.0043723,-0.0019502,1.8479,0.018747,-0.002884,0.0082492,1.8243,1.8342,-0.024582
0.014311,0.0043454,-0.012535,3.4491,0.0062232,0.00015886,0.001314,3.4294,3.435,0.005034
0.0082747,-0.0021415,0.0073696,4.1768,0.001874,0.014986,-0.0041582,4.166,4.1535,0.0037203
