-0.013936,0.016611,-0.016533,0.010316,0.016433,0.00026751,-7.6516,-0.010353,0.003209,-7.6742,0.0044693,0.009236,-0.022197,-7.6496,0.0092911,0.0058469,-0.0057872,-0.01052,-7.6489,-7.6361
-0.012019,0.0050403,0.0037155,-0.0060909,0.0058022,-0.0082441,-6.9975,-0.0097483,0.0098372,-6.9812,-0.013151,0.003251,0.0071871,-6.9917,-0.016765,-0.01013,-0.010665,-0.0062215,-7.0065,-7.0011
-0.0088222,-0.001678,-0.011514,0.00062161,0.0030991,0.0089838,-6.5863,0.0020865,0.01292,-6.5722,0.0030704,-0.0032662,0.0097357,-6.5771,-0.0040352,-0.0073235,-0.0037386,-0.0058626,-6.5731,-6.557
-0.0048549,0.014965,-0.0084493,0.0068772,-0.006052,-0.006451,-9.3248,-0.0023046,-0.0061423,-9.3353,-0.015515,0.0043178,-0.0076596,-9.3245,0.0034997,0.01274,-0.0049266,-0.0022676,-9.3145,-9.3099
-0.0031322,-0.0082966,-0.0019852,0.0095691,-0.0084502,-0.0030625,-8.7054,-0.0041217,0.0197,-8.731,-0.010315,0.012853,-0.0053014,-8.7167,-0.012439,-0.01509,0.0059539,0.0026013,-8.7076,-8.7181
-0.014532,-0.0041426,-0.0070119,-0.013215,0.008912,0.0010335,-6.4351,-0.0085348,0.026365,-6.4187,0.0049415,-0.0059088,0.0044194,-6.413,0.0058495,-0.0070021,-0.014607,0.0020379,-6.4378,-6.4293
-0.0091413,0.0075028,-0.0026224,0.016462,-0.0038373,-0.019822,-7.4572,-0.015704,0.01077,-7.4531,0.00088045,-0.010462,-0.0039228,-7.4568,0.0040877,0.0031533,5.0357e-006,-0.0027553,-7.4544,-7.4514
0.011181,-0.011536,-0.0072314,-0.0040489,0.023614,0.004268,-7.7452,-0.012913,-0.00085767,-7.7534,-0.0021552,-0.0012296,0.012503,-7.7566,-0.005437,0.0025573,0.0070605,0.010475,-7.775,-7.7486
0.020719,0.0075517,-0.0069426,-0.012379,-0.0038434,-0.0014465,-8.9148,-0.0081673,0.017877,-8.9364,-0.015872,-0.017581,0.0075332,-8.9252,-0.0060133,-0.00013836,0.020209,0.00083704,-8.9272,-8.9382
-0.014795,0.0035919,0.016648,-0.0069411,-0.013861,0.0086274,-0.65037,0.0077201,0.0029853,-0.65592,-0.0036807,-0.01533,0.0012719,-0.66427,0.0035759,-0.0046528,-0.0049161,0.0083637,-0.6397,-0.64811
0.0046769,0.011515,-0.0046774,-0.006133,-0.0016035,0.017155,-8.536,0.010974,0.011672,-8.5206,-0.01669,-0.00017536,-0.0087083,-8.5284,-0.005031,0.014564,-0.0025639,0.014915,-8.5152,-8.5116
-0.0041186,0.0079863,-0.013241,-0.00040947,0.0071102,0.013466,-6.0959,0.016596,0.011405,-6.083,0.0069844,-0.0080747,-0.014288,-6.0805,-4.335e-005,-0.018694,0.0050335,0.0013443,-6.0928,-6.0726
-0.0033621,0.0091949,0.0022333,-0.0040872,0.00073398,0.0024245,-10.634,0.0016798,0.0042633,-10.611,-0.012551,-0.010327,0.0012504,-10.616,-0.0074937,-0.00018813,-0.0095874,-0.0055921,-10.631,-10.616
