-0.011959,0.018444,-0.00666,-0.0051687,0.0003872,-0.034062,0.011415,-0.041107,-0.026034,-0.0099185,-0.044773,0.0098109,0.002521,-0.0022602,0.0076324,0.00058215,0.0022452,0.0094344,-0.042565,0.0042179
-0.0066178,-0.013107,-0.0074345,0.0026207,0.0087598,-2.3168,-0.01307,-2.3266,-2.3203,0.0035733,-2.3303,0.0028424,0.003251,-0.018851,0.0073421,-0.0089701,-0.0089353,-8.7814e-005,-2.3282,-0.0048816
0.0069121,0.010315,-0.0014232,5.2414e-005,-0.0032981,0.98092,-0.0031882,0.9847,0.96946,-0.0088825,0.98394,-0.0085911,-0.010254,-0.0064938,0.0086879,-0.00018306,-0.0077769,-0.01152,0.9655,0.012029
0.0015231,0.0029622,-0.016745,0.00034531,-0.016354,-0.58272,0.0072979,-0.57956,-0.58167,-0.0057918,-0.58194,-0.015012,-0.0068831,-0.0091854,-0.0049623,-0.0025998,0.011825,0.0057266,-0.56175,0.014743
-0.0064572,0.0046582,-0.019783,-0.010708,-0.01009,-0.43187,-0.0055212,-0.4207,-0.42916,0.0059061,-0.41311,0.003974,0.014304,0.014305,-0.0064653,0.008295,-0.0019618,0.012561,-0.41704,-0.015281
0.017085,-0.017433,-0.011658,-0.0011258,-0.0057695,0.095421,-0.010738,0.09834,0.072315,0.018685,0.091314,-0.006145,-0.0053085,0.0096195,0.00022351,0.015995,-0.00020228,0.0037875,0.07743,-0.00050428
-0.016326,0.0025114,-0.020922,0.00054918,0.0091386,-0.42828,0.010645,-0.45471,-0.43006,-0.001672,-0.43527,-0.0060699,-0.010683,-0.0020009,-0.0062352,-0.0026618,-0.0072535,-0.0078247,-0.44655,0.018414
0.009785,-0.00054131,-0.01178,-0.0022868,-0.018872,0.48595,0.002418,0.48503,0.48885,0.0061377,0.47707,-0.0091093,-0.0050437,0.012853,0.0047188,-0.0097295,0.001637,0.0040143,0.45738,-0.019198
-6.53e-005,-0.0086707,-0.0090476,0.0087909,-0.026418,0.89603,0.01357,0.90664,0.90986,0.017706,0.8994,0.0067904,0.0065979,0.00010573,0.015348,-0.0027869,0.018751,-0.0013171,0.89732,-0.021729
-0.0034329,0.022509,-0.0090268,0.005334,0.009105,-3.0573,0.0046308,-3.0635,-3.0728,-0.0027186,-3.0613,0.0079021,-0.0067924,-0.0097914,-0.012259,-0.013388,-0.017999,0.0047065,-3.0674,-0.0092041
-0.0028041,-0.010738,-0.01141,0.0050419,0.0067583,-2.8002,0.0037728,-2.8122,-2.8175,0.011788,-2.7987,-0.0093921,-0.010766,-0.013626,0.0037024,0.021323,0.013443,-0.0044833,-2.8056,0.0018787
0.016937,-0.015523,0.0015657,-0.0086291,-0.0030792,-0.85411,-0.005307,-0.8629,-0.86729,0.00054523,-0.85266,0.0092751,0.038177,0.0015164,-0.0075084,-0.014509,-0.0156,0.01193,-0.87196,-0.0042248
0.0017661,-0.015361,0.0054661,-0.0073417,0.011663,-2.471,0.001411,-2.471,-2.4551,0.0035814,-2.473,0.0050755,-0.0057883,-0.006489,0.025596,0.0011894,-0.0052486,0.0093733,-2.4753,-0.0047981
0.021315,-0.0041881,0.0012713,0.0031576,-0.0050788,-0.5792,0.0071852,-0.56733,-0.5832,0.0087222,-0.59595,-0.00076507,0.02431,-0.00048086,-0.023269,0.028715,0.0103,0.0018873,-0.58611,-0.0053196
-0.011361,0.0072238,-0.0032392,-0.026198,0.0035044,0.44702,-0.0014404,0.4586,0.46803,0.0099482,0.46685,0.0079995,-0.0045524,-0.0055859,0.012018,0.0029731,-0.010077,-0.0075545,0.45586,-0.021006
0.01266,-0.003323,-0.016343,-0.029249,0.0067595,-0.88556,0.0060509,-0.90958,-0.89413,8.0869e-005,-0.89081,0.010337,-0.010867,-0.0085202,0.0095421,0.0063445,-0.019028,0.00060307,-0.89164,0.0051854
0.010791,-0.0033971,-0.017298,0.011427,0.0047136,-3.1099,0.013743,-3.0952,-3.1002,0.0016986,-3.1075,0.0010886,0.0032749,0.013703,0.0020453,-0.0053007,0.0090695,-0.012861,-3.1106,-0.0025834
-0.0018436,0.0051975,0.0030007,0.0041146,-0.0071164,-1.9265,0.0056022,-1.9585,-1.9327,-0.0034442,-1.955,-0.013571,0.0069905,0.013609,-0.00052968,-0.02655,0.010168,-0.0038046,-1.9341,0.0062126
0.0056712,-0.0012298,-0.0061638,0.011865,0.004234,-2.2744,-0.0023695,-2.2888,-2.2634,-0.007176,-2.2848,0.011161,-0.00021784,-0.008597,0.014807,-0.0029986,0.020624,0.0031352,-2.2853,0.009002
-0.010516,-0.0077951,0.02572,-0.0072666,0.0087364,-2.9648,0.0035446,-2.9551,-2.9563,0.018062,-2.9391,-0.004414,-0.0067731,-0.0025996,-0.01315,0.0249,-0.01007,-0.0099112,-2.9472,-0.016164
-0.0020283,-0.0075663,0.0072775,-0.00034666,0.010518,-1.9836,0.010601,-1.9813,-1.9818,0.0090328,-1.9807,-0.002215,0.0070526,0.0036162,-0.0007373,-0.0064927,-0.0090358,-0.0084076,-1.9851,-0.0045273
-0.011077,0.0092086,-0.0087523,-0.02207,-0.00059619,-0.66007,-0.007056,-0.64027,-0.64851,0.016267,-0.65303,-0.01829,0.011721,0.004328,0.015067,-0.0024858,0.0094288,-0.0093173,-0.65419,-0.0084965
-0.0028163,0.010447,-0.0085123,-0.0044047,0.0067226,1.0823,0.019954,1.0794,1.1019,0.014901,1.0981,6.8738e-005,-0.00044359,-0.011882,0.010246,0.02596,0.017214,0.0034688,1.0878,-0.0077321
0.006087,-0.0049994,-0.00034908,-0.0032606,-0.0048908,-3.1488,0.0094345,-3.126,-3.1424,0.0059865,-3.1355,-0.013681,-0.011086,-0.015016,-0.019145,-0.0029216,0.017922,0.012572,-3.1512,0.0077406
-0.0025162,-0.0074286,0.011089,0.018712,0.01765,1.3605,-0.017793,1.3592,1.3798,-0.016595,1.3628,-0.012393,0.020087,-0.025604,0.015878,0.010954,0.0023393,-0.0012116,1.3645,0.0097977
-0.0057446,0.010937,0.0023416,0.0065431,-0.0022131,-1.3259,-0.0080353,-1.3382,-1.3387,0.0054785,-1.3344,-0.0058279,-0.010965,0.0076009,-0.0080434,0.003951,0.0012804,0.0081714,-1.3291,-0.00072882
0.0032203,0.007672,-0.012006,-0.0056939,-0.007529,-2.254,-0.0047813,-2.2537,-2.2666,0.0054687,-2.2553,-0.0011624,0.00092412,0.0094993,-0.015004,-0.0026967,0.0043822,0.020163,-2.2541,0.020575
0.0017574,0.015979,-0.0030357,-0.00067062,-0.0028873,2.4115,0.0014709,2.4075,2.3992,-0.0028103,2.4123,0.0025289,0.010937,-0.0030095,0.0068367,0.0035449,0.015534,0.0023719,2.3968,0.0014292
-0.0091958,-0.0083278,-0.011794,0.0023954,0.0024655,-3.8424,0.011402,-3.8301,-3.8428,-0.0022914,-3.8295,0.011395,0.00065746,-0.00080494,-0.0047928,0.00013821,0.0036888,-0.0019672,-3.8278,0.007727
